Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	root_freqs[1]	root_freqs[2]	tree_length
0	-7086.984	-7497.573	410.5888	1.426827	6.587937	0.582155	0.417845	4.724678
6	-7098.081	-7509.353	411.2718	1.519242	7.254942	0.647161	0.352839	4.207461
12	-7090.531	-7501.367	410.836	1.497173	6.629182	0.565687	0.434313	4.541581
18	-7099.819	-7511.302	411.4827	1.428044	6.805618	0.597224	0.402776	4.193498
24	-7121.863	-7531.907	410.0443	1.409227	6.645488	0.590342	0.409658	5.030712
30	-7114.647	-7524.618	409.9712	1.432707	6.352172	0.639976	0.360024	5.094986
36	-7121.73	-7531.484	409.7541	1.283964	6.11492	0.639976	0.360024	5.32802
42	-7113.105	-7522.893	409.788	1.318682	5.831663	0.639976	0.360024	5.32802
48	-7099.71	-7510.906	411.196	1.487873	6.37716	0.550631	0.449369	4.376125
54	-7088.696	-7498.899	410.2023	1.393062	6.503259	0.581872	0.418128	4.969617
60	-7096.015	-7505.907	409.8921	1.465097	7.180442	0.625945	0.374055	5.020435
66	-7091.624	-7503	411.3764	1.467554	6.375242	0.57128	0.42872	4.285883
72	-7093.685	-7504.629	410.9435	1.436259	6.424135	0.594349	0.405651	4.541332
78	-7104.587	-7515.718	411.1309	1.4789	5.778426	0.669482	0.330518	4.498465
84	-7096.595	-7506.836	410.241	1.435061	6.473381	0.641118	0.358882	4.928453
90	-7091.983	-7504.12	412.1373	1.54742	5.992215	0.641118	0.358882	3.858006
96	-7093.509	-7505.964	412.4548	1.558939	6.355322	0.582828	0.417172	3.618657
102	-7105.992	-7517.764	411.7722	1.516008	5.398792	0.644492	0.355508	4.169941
108	-7093.351	-7505.262	411.911	1.513917	5.305053	0.659854	0.340146	4.106281
114	-7077.947	-7489.386	411.4392	1.464957	5.367949	0.619371	0.380629	4.391954
120	-7090.762	-7502.028	411.2662	1.538206	5.404456	0.565827	0.434173	4.442778
126	-7083.924	-7495.113	411.1895	1.44181	6.096336	0.565827	0.434173	4.442778
132	-7089.105	-7498.987	409.8816	1.445935	6.168825	0.548896	0.451104	5.160966
138	-7086.066	-7496.484	410.4185	1.371111	6.11469	0.620457	0.379543	4.911584
144	-7085.96	-7497.045	411.0847	1.424692	6.059232	0.605919	0.394081	4.516348
150	-7087.893	-7499.045	411.1522	1.580764	6.122326	0.591978	0.408022	4.381976
156	-7099.939	-7511.169	411.23	1.541767	5.960436	0.588312	0.411688	4.381976
162	-7102.547	-7513.913	411.3662	1.573534	6.184034	0.619454	0.380546	4.256766
168	-7095.468	-7507.203	411.7356	1.584306	6.679798	0.600581	0.399419	3.976125
174	-7103.062	-7514.531	411.4685	1.521758	5.739891	0.55841	0.44159	4.289213
180	-7111.235	-7521.354	410.1187	1.354279	6.544109	0.607451	0.392549	5.032491
186	-7125.764	-7535.738	409.9739	1.356363	5.279018	0.645073	0.354927	5.283111
192	-7119.162	-7529.966	410.8049	1.375334	5.72544	0.590861	0.409139	4.746739
198	-7108.813	-7519.578	410.765	1.490182	5.703021	0.578164	0.421836	4.707965
204	-7126.607	-7538.04	411.4325	1.621567	5.324285	0.578164	0.421836	4.313821
210	-7127.342	-7538.249	410.9075	1.497159	5.383397	0.653815	0.346185	4.67038
216	-7113.996	-7524.786	410.7894	1.426766	6.10734	0.54794	0.45206	4.67445
222	-7099.761	-7510.227	410.4656	1.37472	6.278338	0.611803	0.388197	4.861946
228	-7108.173	-7518.001	409.828	1.380526	5.874177	0.567462	0.432538	5.266023
234	-7098.906	-7509.615	410.7088	1.439219	5.717362	0.552229	0.447771	4.765858
240	-7112.057	-7521.873	409.8157	1.463013	5.778034	0.58829	0.41171	5.240356
246	-7103.092	-7513.155	410.0628	1.468929	5.766227	0.615113	0.384887	5.101955
252	-7112.29	-7522.649	410.3595	1.411979	6.120585	0.636546	0.363454	4.920895
258	-7095.954	-7504.355	408.4017	1.326416	5.249076	0.587915	0.412085	6.165422
264	-7097.909	-7507.742	409.8336	1.341771	5.480947	0.606881	0.393119	5.339177
270	-7092.377	-7501.875	409.498	1.401285	5.247855	0.562407	0.437593	5.525206
276	-7101.148	-7512.484	411.3362	1.494286	5.62044	0.562407	0.437593	4.396565
282	-7089.245	-7500.527	411.2828	1.485274	5.008936	0.584345	0.415655	4.523638
288	-7092.376	-7503.685	411.3088	1.626416	5.938715	0.655747	0.344253	4.29262
294	-7088.742	-7501.166	412.4232	1.557663	7.024725	0.56466	0.43534	3.551915
300	-7083.17	-7495.39	412.2198	1.588537	6.421801	0.626663	0.373337	3.728708
306	-7076.501	-7488.724	412.223	1.670874	6.056002	0.590114	0.409886	3.728708
312	-7099.634	-7510.985	411.3505	1.594168	6.010246	0.606571	0.393429	4.277432
318	-7095.167	-7506.792	411.6249	1.643596	6.010246	0.605978	0.394022	4.093576
324	-7097.304	-7509.126	411.8221	1.578366	5.482611	0.582092	0.417908	4.093576
330	-7114.147	-7525.292	411.1449	1.45937	4.871739	0.61326	0.38674	4.637373
336	-7097.174	-7507.103	409.929	1.341364	4.799192	0.598561	0.401439	5.389957
342	-7117.045	-7526.615	409.5707	1.281963	5.519582	0.675211	0.324789	5.511369
348	-7096.659	-7506.217	409.5587	1.353312	5.665911	0.61808	0.38192	5.458166
354	-7099.241	-7509.764	410.5238	1.422589	5.776022	0.576656	0.423344	4.870146
360	-7075.34	-7484.796	409.4555	1.273126	5.876752	0.605355	0.394645	5.530126
366	-7074.547	-7484.17	409.6227	1.392076	4.802544	0.587777	0.412223	5.530126
372	-7079.352	-7489.033	409.6803	1.456605	5.397076	0.565665	0.434335	5.372508
378	-7092.182	-7502.562	410.3796	1.299808	5.432092	0.557408	0.442592	5.067383
384	-7105.633	-7516.657	411.0239	1.366599	5.432092	0.496951	0.503049	4.67115
390	-7106.887	-7516.645	409.758	1.43754	5.782906	0.56141	0.43859	5.285652
396	-7113.933	-7524.099	410.166	1.435627	6.009201	0.56141	0.43859	5.030156
402	-7132.157	-7542.668	410.5107	1.60326	5.693795	0.613875	0.386125	4.788197
408	-7112.884	-7523.992	411.1084	1.617809	5.693795	0.650422	0.349578	4.444827
414	-7102.724	-7513.279	410.5553	1.393761	4.887307	0.689493	0.310507	5.000442
420	-7100.446	-7510.818	410.3722	1.49352	5.909312	0.579071	0.420929	4.89675
426	-7118.13	-7528.767	410.6376	1.361469	5.909312	0.643238	0.356762	4.822424
432	-7119.553	-7530.173	410.6196	1.416701	4.907703	0.613881	0.386119	4.94869
438	-7113.552	-7522.795	409.2434	1.369134	5.214571	0.60624	0.39376	5.687557
444	-7109.876	-7519.381	409.5044	1.338996	4.533702	0.648083	0.351917	5.66801
450	-7114.319	-7524.671	410.3522	1.401634	4.648612	0.526328	0.473672	5.147334
456	-7106.874	-7518.091	411.2165	1.476281	4.30624	0.62088	0.37912	4.683207
462	-7094.579	-7505.558	410.9783	1.468129	5.142848	0.555221	0.444779	4.683207
468	-7104.75	-7515.677	410.927	1.490935	5.677359	0.58458	0.41542	4.620428
474	-7104.06	-7516.239	412.1793	1.544958	5.488256	0.592654	0.407346	3.90773
480	-7115.248	-7526.388	411.1406	1.530491	5.62417	0.609674	0.390326	4.485816
486	-7113.696	-7525.423	411.7271	1.537845	5.590123	0.615843	0.384157	4.154894
492	-7120.381	-7532.408	412.0271	1.694512	5.055828	0.623788	0.376212	3.975761
498	-7110.977	-7522.525	411.5479	1.568265	5.742888	0.600161	0.399839	4.21743
504	-7118.956	-7529.595	410.639	1.481096	5.888961	0.522226	0.477774	4.757674
510	-7112.642	-7522.725	410.0825	1.557553	5.888961	0.576898	0.423102	5.024996
516	-7115.208	-7525.446	410.238	1.522501	5.888961	0.632596	0.367404	4.958107
522	-7118.575	-7529.094	410.5187	1.513102	5.319388	0.555035	0.444965	4.888108
528	-7117.376	-7526.893	409.517	1.353711	5.29938	0.555035	0.444965	5.53328
534	-7123.969	-7534.263	410.2941	1.521618	4.89084	0.573987	0.426013	5.073888
540	-7122.42	-7533.597	411.1772	1.520531	4.771239	0.599824	0.400176	4.601248
546	-7112.763	-7524.01	411.2471	1.450576	4.771239	0.589291	0.410709	4.601248
552	-7098.911	-7510.782	411.8716	1.64591	5.427795	0.641063	0.358937	4.035021
558	-7101.744	-7513.089	411.3451	1.568099	5.258253	0.590723	0.409277	4.403366
564	-7101.458	-7511.85	410.3926	1.515328	5.253739	0.586018	0.413982	4.966808
570	-7101.988	-7513.644	411.6558	1.485019	5.047731	0.569439	0.430561	4.307308
576	-7109.182	-7520.711	411.5291	1.644826	5.612878	0.535492	0.464508	4.203322
582	-7101.053	-7511.577	410.5234	1.490744	5.612878	0.613744	0.386256	4.855302
588	-7113.188	-7523.616	410.4286	1.553268	5.740589	0.589544	0.410456	4.855302
594	-7104.855	-7515.887	411.0317	1.560547	5.960377	0.583828	0.416172	4.483142
600	-7100.323	-7511.133	410.8105	1.538708	5.579527	0.668625	0.331375	4.672863
606	-7090.333	-7501.022	410.6884	1.509353	5.994687	0.631407	0.368593	4.699885
612	-7099.841	-7510.559	410.7181	1.521222	5.824526	0.579757	0.420243	4.699885
618	-7109.284	-7521.101	411.8171	1.675699	5.611633	0.579757	0.420243	4.021997
